Date,Close,Volume
2020-03-26,58.145999908447266,76562000
2020-03-27,55.51300048828125,62794000
2020-03-30,57.31549835205078,58736000
2020-03-31,58.09749984741211,65228000
2020-04-01,55.10499954223633,51970000
2020-04-02,55.85150146484375,56410000
2020-04-03,54.6349983215332,51374000
2020-04-06,59.15950012207031,63320000
2020-04-07,59.12799835205078,61620000
2020-04-08,60.349998474121094,40334000
2020-04-09,60.32849884033203,54028000
2020-04-13,60.52050018310547,38702000
2020-04-14,63.26150131225586,63358000
2020-04-15,62.8650016784668,42236000
2020-04-16,62.871498107910156,57896000
2020-04-17,63.95000076293945,51050000
2020-04-20,63.057498931884766,35292000
2020-04-21,60.608001708984375,49648000
2020-04-22,62.920501708984375,46296000
2020-04-23,63.55849838256836,34202000
2020-04-24,63.83000183105469,37402000
2020-04-27,63.542999267578125,44186000
2020-04-28,61.62950134277344,80700000
2020-04-29,67.10900115966797,108358000
2020-04-30,67.33499908447266,55842000
2020-05-01,65.86599731445312,48872000
2020-05-04,66.1449966430664,30806000
2020-05-05,67.45099639892578,39666000
2020-05-06,67.27149963378906,31732000
2020-05-07,68.46399688720703,30652000
2020-05-08,69.21700286865234,33326000
2020-05-11,70.17949676513672,32718000
2020-05-12,68.75900268554688,33918000
2020-05-13,67.41649627685547,40368000
2020-05-14,67.84300231933594,36660000
2020-05-15,68.65299987792969,41544000
2020-05-18,69.25900268554688,47094000
2020-05-19,68.72000122070312,31586000
2020-05-20,70.45800018310547,38262000
2020-05-21,70.3375015258789,30894000
2020-05-22,70.66200256347656,28544000
2020-05-26,71.06849670410156,44590000
2020-05-27,71.01399993896484,31684000
2020-05-28,70.91200256347656,35170000
2020-05-29,71.6760025024414,37044000
2020-06-01,71.74349975585938,25162000
2020-06-02,72.1155014038086,23442000
2020-06-03,71.9625015258789,27732000
2020-06-04,70.71499633789062,26982000
2020-06-05,72.0009994506836,42642000
2020-06-08,72.4020004272461,33878000
2020-06-09,72.60399627685547,33624000
2020-06-10,73.23500061035156,31762000
2020-06-11,70.09500122070312,47144000
2020-06-12,70.64600372314453,36676000
2020-06-15,71.03700256347656,30468000
2020-06-16,72.32350158691406,30648000
2020-06-17,72.62699890136719,30610000
2020-06-18,71.70600128173828,34862000
2020-06-19,71.23200225830078,52784000
2020-06-22,72.53299713134766,29442000
2020-06-23,73.1989974975586,37752000
2020-06-24,71.63500213623047,31592000
2020-06-25,72.05500030517578,23958000
2020-06-26,68.12699890136719,97640000
2020-06-29,69.8584976196289,45074000
2020-06-30,70.90249633789062,40286000
2020-07-01,72.0999984741211,42182000
2020-07-02,73.49649810791016,57218000
2020-07-06,74.98249816894531,44712000
2020-07-07,74.49600219726562,42364000
2020-07-08,75.18000030517578,31766000
2020-07-09,75.93299865722656,41836000
2020-07-10,76.95050048828125,35918000
2020-07-13,75.61150360107422,42954000
2020-07-14,76.04299926757812,38108000
2020-07-15,75.84400177001953,31026000
2020-07-16,75.74600219726562,26484000
2020-07-17,75.84249877929688,34264000
2020-07-20,78.19200134277344,30166000
2020-07-21,77.7959976196289,27486000
2020-07-22,78.24250030517578,24482000
2020-07-23,75.8375015258789,33910000
2020-07-24,75.4104995727539,29902000
2020-07-27,76.47149658203125,27124000
2020-07-28,75.18250274658203,30910000
2020-07-29,76.17549896240234,22676000
2020-07-30,76.91850280761719,36042000
2020-07-31,74.39749908447266,91468000
2020-08-03,74.13800048828125,45482000
2020-08-04,73.66500091552734,37212000
2020-08-05,73.95449829101562,29134000
2020-08-06,75.24749755859375,33306000
2020-08-07,74.91850280761719,27718000
2020-08-10,74.84100341796875,20546000
2020-08-11,74.0270004272461,31098000
2020-08-12,75.36199951171875,22512000
2020-08-13,75.8324966430664,22388000
2020-08-14,75.23149871826172,21942000
2020-08-17,75.81199645996094,19990000
2020-08-18,77.78900146484375,28378000
2020-08-19,77.23049926757812,30472000
2020-08-20,78.8125,26382000
2020-08-21,78.77850341796875,34838000
2020-08-24,79.25749969482422,25638000
2020-08-25,80.2925033569336,25150000
2020-08-26,82.20649719238281,52188000
2020-08-27,81.4260025024414,31350000
2020-08-28,81.97149658203125,22418000
2020-08-31,81.47650146484375,26422000
2020-09-01,82.75399780273438,22652000
2020-09-02,85.86949920654297,49522000
2020-09-03,81.47550201416016,63726000
2020-09-04,79.06050109863281,55850000
2020-09-08,76.18000030517578,54032000
2020-09-09,77.36150360107422,39242000
2020-09-10,76.30249786376953,33024000
2020-09-11,75.78800201416016,30706000
2020-09-14,75.44149780273438,42660000
2020-09-15,76.75599670410156,23042000
2020-09-16,75.60449981689453,22128000
2020-09-17,74.35199737548828,40008000
2020-09-18,72.55449676513672,63056000
2020-09-21,71.50700378417969,56908000
2020-09-22,72.99099731445312,33950000
2020-09-23,70.46949768066406,37726000
2020-09-24,71.14299774169922,34552000
2020-09-25,71.9530029296875,30326000
2020-09-28,72.93299865722656,30784000
2020-09-29,73.3010025024414,31816000
2020-09-30,73.27999877929688,40924000
2020-10-01,74.3949966430664,32884000
2020-10-02,72.77999877929688,31222000
2020-10-05,74.1415023803711,21602000
2020-10-06,72.5510025024414,26096000
2020-10-07,72.95700073242188,36108000
2020-10-08,74.17150115966797,26076000
2020-10-09,75.52249908447266,32966000
2020-10-12,78.22949981689453,55344000
2020-10-13,78.35350036621094,39072000
2020-10-14,78.1719970703125,33174000
2020-10-15,77.77349853515625,31210000
2020-10-16,78.38500213623047,34194000
2020-10-19,76.49749755859375,29734000
2020-10-20,77.55400085449219,41670000
2020-10-21,79.29949951171875,60322000
2020-10-22,80.33300018310547,30512000
2020-10-23,81.64900207519531,30548000
2020-10-26,79.2145004272461,35826000
2020-10-27,79.94400024414062,25902000
2020-10-28,75.54000091552734,45174000
2020-10-29,77.84400177001953,55406000
2020-10-30,80.80549621582031,99878000
2020-11-02,81.21600341796875,44228000
2020-11-03,82.28299713134766,31432000
2020-11-04,87.2925033569336,71342000
2020-11-05,88.125,39758000
2020-11-06,87.98650360107422,28622000
2020-11-09,88.07099914550781,53440000
2020-11-10,86.88600158691406,43022000
2020-11-11,87.36150360107422,31838000
2020-11-12,87.14099884033203,26474000
2020-11-13,88.61299896240234,29744000
2020-11-16,88.70149993896484,25468000
2020-11-17,88.08300018310547,21314000
2020-11-18,87.03199768066406,20108000
2020-11-19,87.92849731445312,20106000
2020-11-20,86.81900024414062,27694000
2020-11-23,86.37799835205078,22530000
2020-11-24,88.19499969482422,27984000
2020-11-25,88.20649719238281,19600000
2020-11-27,89.35099792480469,14790000
2020-11-30,87.72000122070312,32418000
2020-12-01,89.76799774169922,37350000
2020-12-02,91.24849700927734,29424000
2020-12-03,91.09200286865234,24728000
2020-12-04,91.18800354003906,20544000
2020-12-07,90.85150146484375,22288000
2020-12-08,90.56649780273438,19936000
2020-12-09,88.89299774169922,31728000
2020-12-10,88.38249969482422,28688000
2020-12-11,88.73999786376953,18628000
2020-12-14,87.61299896240234,33050000
2020-12-15,88.05400085449219,21352000
2020-12-16,87.8594970703125,24676000
2020-12-17,87.02549743652344,34880000
2020-12-18,86.31099700927734,85256000
2020-12-21,86.72799682617188,33974000
2020-12-22,86.01100158691406,20370000
2020-12-23,86.4114990234375,22974000
2020-12-24,86.70800018310547,9312000
2020-12-28,88.697998046875,27650000
2020-12-29,87.88800048828125,19726000
2020-12-30,86.8125,21026000
2020-12-31,87.63200378417969,21070000
2021-01-04,86.30650329589844,37324000
2021-01-05,87.00250244140625,20360000
2021-01-06,86.14399719238281,46588000
2021-01-07,88.71700286865234,41936000
2021-01-08,89.8915023803711,35484000
2021-01-11,87.81449890136719,34796000
2021-01-12,86.87149810791016,29528000
2021-01-13,87.36250305175781,23432000
2021-01-14,86.5459976196289,29212000
2021-01-15,86.38099670410156,31444000
2021-01-19,89.22350311279297,41660000
2021-01-20,94.00350189208984,64152000
2021-01-21,94.2074966430664,58634000
2021-01-22,94.62799835205078,32744000
2021-01-25,94.71399688720703,50586000
2021-01-26,95.39749908447266,31462000
2021-01-27,90.9469985961914,82512000
2021-01-28,92.66000366210938,55278000
2021-01-29,91.36799621582031,44530000
2021-02-01,94.65350341796875,40252000
2021-02-02,95.95600128173828,66332000
2021-02-03,102.94400024414062,97882000
2021-02-04,102.68150329589844,48596000
2021-02-05,104.44149780273438,29866000
2021-02-08,104.22599792480469,28828000
2021-02-09,103.76950073242188,21892000
2021-02-10,104.3239974975586,25102000
2021-02-11,104.4375,20480000
2021-02-12,104.75150299072266,18990000
2021-02-16,105.53500366210938,31004000
2021-02-17,105.93099975585938,20294000
2021-02-18,105.29049682617188,22546000
2021-02-19,104.44049835205078,37938000
2021-02-22,102.71299743652344,29466000
2021-02-23,103.00599670410156,34658000
2021-02-24,104.19049835205078,22608000
2021-02-25,100.79750061035156,41548000
2021-02-26,101.09549713134766,40042000
2021-03-01,103.48300170898438,26060000
2021-03-02,103.2239990234375,25564000
2021-03-03,100.57050323486328,33892000
2021-03-04,101.69650268554688,49216000
2021-03-05,104.85350036621094,53100000
2021-03-08,100.375,36868000
2021-03-09,102.01799774169922,33920000
2021-03-10,101.80950164794922,27100000
2021-03-11,105.0270004272461,27702000
2021-03-12,102.5,33818000
2021-03-15,102.72200012207031,26168000
2021-03-16,104.19450378417969,31900000
2021-03-17,104.11100006103516,26382000
2021-03-18,101.06700134277344,31700000
2021-03-19,101.3479995727539,46072000
2021-03-22,101.53450012207031,33536000
2021-03-23,102.06649780273438,28510000
2021-03-24,101.62650299072266,25218000
2021-03-25,101.62300109863281,35616000
2021-03-26,101.23650360107422,27978000
2021-03-29,102.28949737548828,26492000
2021-03-30,102.32350158691406,27312000
2021-03-31,103.1259994506836,42570000
2021-04-01,106.48899841308594,39880000
2021-04-05,110.947998046875,48510000
2021-04-06,110.46299743652344,35240000
2021-04-07,111.95149993896484,24134000
2021-04-08,112.52149963378906,28664000
2021-04-09,113.53350067138672,26146000
2021-04-12,112.23100280761719,25024000
2021-04-13,112.72149658203125,25682000
2021-04-14,112.09549713134766,21002000
2021-04-15,114.26249694824219,29174000
2021-04-16,114.13749694824219,26282000
2021-04-19,114.48799896240234,30290000
2021-04-20,113.95050048828125,22288000
2021-04-21,113.9175033569336,23204000
2021-04-22,112.6259994506836,24146000
2021-04-23,114.99649810791016,29066000
2021-04-26,115.49649810791016,32038000
2021-04-27,114.54900360107422,44386000
2021-04-28,117.9520034790039,81106000
2021-04-29,119.63800048828125,41234000
2021-04-30,117.67500305175781,44856000
2021-05-03,117.15399932861328,28242000
2021-05-04,115.34149932861328,44818000
2021-05-05,115.7385025024414,26636000
2021-05-06,116.86750030517578,25190000
2021-05-07,117.59649658203125,28898000
2021-05-10,114.5875015258789,30914000
2021-05-11,113.50299835205078,34186000
2021-05-12,110.01249694824219,46376000
2021-05-13,111.4520034790039,33204000
2021-05-14,113.91899871826172,31996000
2021-05-17,114.44599914550781,21598000
2021-05-18,113.12349700927734,22204000
2021-05-19,113.57499694824219,23684000
2021-05-20,115.34750366210938,32352000
2021-05-21,114.70649719238281,40632000
2021-05-24,118.052001953125,31832000
2021-05-25,118.14350128173828,22440000
2021-05-26,119.0155029296875,21572000
2021-05-27,118.13400268554688,35224000
2021-05-28,117.84249877929688,21482000
2021-06-01,119.05899810791016,23354000
2021-06-02,118.52950286865234,21158000
2021-06-03,117.37899780273438,18696000
2021-06-04,119.67849731445312,24458000
2021-06-07,120.11499786376953,24120000
2021-06-08,119.9219970703125,24240000
2021-06-09,120.39700317382812,17942000
2021-06-10,121.75650024414062,25904000
2021-06-11,121.51000213623047,21958000
2021-06-14,122.44550323486328,22098000
2021-06-15,121.41950225830078,21562000
2021-06-16,120.77249908447266,26472000
2021-06-17,121.74349975585938,25842000
2021-06-18,120.11100006103516,46116000
2021-06-21,121.8125,27414000
2021-06-22,122.33049774169922,22390000
2021-06-23,122.12699890136719,19148000
2021-06-24,122.5,21362000
2021-06-25,122.50849914550781,34594000
2021-06-28,122.53600311279297,28526000
2021-06-29,122.27249908447266,23108000
2021-06-30,122.0895004272461,24474000
2021-07-01,122.44450378417969,18110000
2021-07-02,125.25749969482422,25982000
2021-07-06,126.19000244140625,26404000
2021-07-07,126.4739990234375,24060000
2021-07-08,125.04399871826172,23790000
2021-07-09,125.51850128173828,18632000
2021-07-12,126.97550201416016,17668000
2021-07-13,127.34149932861328,19240000
2021-07-14,128.23699951171875,23742000
2021-07-15,127.00499725341797,24218000
2021-07-16,126.97000122070312,20424000
2021-07-19,124.5780029296875,27968000
2021-07-20,126.20950317382812,26312000
2021-07-21,127.54900360107422,20746000
2021-07-22,128.42149353027344,14302000
2021-07-23,133.01499938964844,41506000
2021-07-26,134.03500366210938,30572000
2021-07-27,131.89999389648438,54710000
2021-07-28,136.093994140625,95130000
2021-07-29,135.77749633789062,31716000
2021-07-30,134.72650146484375,25576000
2021-08-02,134.85450744628906,21634000
2021-08-03,135.6300048828125,20762000
2021-08-04,135.12550354003906,19676000
2021-08-05,136.25149536132812,17870000
2021-08-06,135.73849487304688,20488000
2021-08-09,136.91299438476562,17760000
2021-08-10,136.8070068359375,19414000
2021-08-11,136.2790069580078,15352000
2021-08-12,137.19400024414062,16506000
2021-08-13,137.7274932861328,15948000
2021-08-16,138.3094940185547,22384000
2021-08-17,136.6614990234375,21716000
2021-08-18,135.44900512695312,19258000
2021-08-19,135.67999267578125,21782000
2021-08-20,137.42950439453125,31194000
2021-08-23,140.04150390625,28454000
2021-08-24,141.26150512695312,19268000
2021-08-25,142.07899475097656,15848000
2021-08-26,141.4405059814453,20610000
2021-08-27,144.00399780273438,28780000
2021-08-30,144.5904998779297,24434000
2021-08-31,144.69749450683594,22448000
2021-09-01,145.2154998779297,21936000
2021-09-02,143.28700256347656,32342000
2021-09-03,143.739501953125,19850000
2021-09-07,144.28050231933594,20124000
2021-09-08,143.6909942626953,18344000
2021-09-09,143.54100036621094,15314000
2021-09-10,140.87600708007812,36840000
2021-09-13,142.33250427246094,22094000
2021-09-14,142.54449462890625,19674000
2021-09-15,144.42950439453125,27408000
2021-09-16,143.61000061035156,26190000
2021-09-17,140.8000030517578,53384000
2021-09-20,138.71949768066406,46518000
2021-09-21,139.0330047607422,25332000
2021-09-22,140.2834930419922,25056000
2021-09-23,141.21600341796875,20952000
2021-09-24,142.21499633789062,22984000
2021-09-27,141.07200622558594,21882000
2021-09-28,135.8300018310547,45772000
2021-09-29,134.35350036621094,30848000
2021-09-30,133.67599487304688,37996000
2021-10-01,136.54299926757812,35360000
2021-10-04,133.6595001220703,51202000
2021-10-05,136.0229949951172,32404000
2021-10-06,137.56500244140625,24364000
2021-10-07,139.22500610351562,25110000
2021-10-08,139.78550720214844,26526000
2021-10-11,138.91400146484375,17954000
2021-10-12,136.44900512695312,36332000
2021-10-13,137.58200073242188,19654000
2021-10-14,141.1510009765625,31894000
2021-10-15,141.3679962158203,30274000
2021-10-18,142.7779998779297,20396000
2021-10-19,143.23699951171875,20164000
2021-10-20,141.7689971923828,23288000
2021-10-21,141.88600158691406,26292000
2021-10-22,137.56649780273438,50588000
2021-10-25,137.44700622558594,34412000
2021-10-26,139.30850219726562,49236000
2021-10-27,146.21749877929688,85782000
2021-10-28,145.8489990234375,36206000
2021-10-29,148.04600524902344,43320000
2021-11-01,143.4969940185547,46924000
2021-11-02,145.4324951171875,33482000
2021-11-03,146.59800720214844,27494000
2021-11-04,148.2675018310547,38412000
2021-11-05,148.8520050048828,38354000
2021-11-08,149.031005859375,23052000
2021-11-09,148.9185028076172,19530000
2021-11-10,145.89349365234375,29970000
2021-11-11,145.76649475097656,16518000
2021-11-12,148.67799377441406,22360000
2021-11-15,148.45199584960938,23508000
2021-11-16,147.87600708007812,18904000
2021-11-17,148.0469970703125,19594000
2021-11-18,149.8385009765625,35608000
2021-11-19,148.92649841308594,33682000
2021-11-22,146.302001953125,30594000
2021-11-23,145.78199768066406,27218000
2021-11-24,146.1199951171875,18040000
2021-11-26,142.18299865722656,30470000
2021-11-29,145.53050231933594,32596000
2021-11-30,141.8975067138672,42068000
2021-12-01,141.05149841308594,34020000
2021-12-02,142.96600341796875,29194000
2021-12-03,142.00149536132812,41230000
2021-12-06,143.15499877929688,30618000
2021-12-07,147.26950073242188,32240000
2021-12-08,148.18649291992188,24270000
2021-12-09,147.6385040283203,23270000
2021-12-10,148.00149536132812,24458000
2021-12-13,145.82650756835938,27070000
2021-12-14,143.90699768066406,38446000
2021-12-15,146.4409942626953,36370000
2021-12-16,144.44500732421875,33650000
2021-12-17,141.72500610351562,50416000
2021-12-20,141.60699462890625,27192000
2021-12-21,143.47250366210938,28756000
2021-12-22,146.4149932861328,26322000
2021-12-23,146.91650390625,26384000
2021-12-27,147.906494140625,15976000
2021-12-28,146.68699645996094,18200000
2021-12-29,146.65499877929688,17788000
2021-12-30,146.20050048828125,15688000
2021-12-31,144.8520050048828,18136000
2022-01-03,144.9915008544922,28646000
2022-01-04,144.39950561523438,28400000
2022-01-05,137.77499389648438,54618000
2022-01-06,137.74749755859375,37348000
2022-01-07,137.01699829101562,29760000
2022-01-10,138.66949462890625,44408000
2022-01-11,139.73599243164062,28730000
2022-01-12,141.4304962158203,26108000
2022-01-13,138.58700561523438,31436000
2022-01-14,139.48049926757812,29662000
2022-01-18,135.9980010986328,34872000
2022-01-19,135.1165008544922,28648000
2022-01-20,133.3074951171875,29908000
2022-01-21,130.35150146484375,55652000
2022-01-24,130.8040008544922,76622000
2022-01-25,126.93499755859375,46960000
2022-01-26,129.23300170898438,49130000
2022-01-27,129.0050048828125,31950000
2022-01-28,133.3509979248047,34362000
2022-01-31,135.30349731445312,39986000
2022-02-01,137.6439971923828,68644000
2022-02-02,148.0,123200000
2022-02-03,143.08999633789062,71518000
2022-02-04,143.29299926757812,57998000
2022-02-07,139.2010040283203,54974000
2022-02-08,139.3990020751953,54284000
2022-02-09,141.5919952392578,40144000
2022-02-10,138.6199951171875,39330000
2022-02-11,134.28250122070312,39958000
2022-02-14,135.5260009765625,34302000
2022-02-15,136.60850524902344,26680000
2022-02-16,137.73800659179688,25022000
2022-02-17,132.53900146484375,38950000
2022-02-18,130.4029998779297,45620000
2022-02-22,129.81350708007812,44990000
2022-02-23,127.58799743652344,32786000
2022-02-24,132.6909942626953,54456000
2022-02-25,134.45950317382812,36406000
2022-02-28,135.0570068359375,38864000
2022-03-01,134.06149291992188,26496000
2022-03-02,134.57150268554688,23520000
2022-03-03,133.89950561523438,24604000
2022-03-04,131.906494140625,30430000
2022-03-07,126.37850189208984,45112000
2022-03-08,127.10449981689453,40428000
2022-03-09,133.4199981689453,37026000
2022-03-10,132.42950439453125,27102000
2022-03-11,129.87049865722656,31526000
2022-03-14,125.95099639892578,38812000
2022-03-15,129.197998046875,30920000
2022-03-16,133.28050231933594,35576000
2022-03-17,133.83900451660156,28264000
2022-03-18,136.12550354003906,44566000
2022-03-21,136.10150146484375,26832000
2022-03-22,139.8679962158203,35496000
2022-03-23,138.27549743652344,25154000
2022-03-24,141.57200622558594,26396000
2022-03-25,141.67300415039062,24126000
2022-03-28,141.45550537109375,35050000
2022-03-29,142.5054931640625,34318000
2022-03-30,141.93850708007812,19884000
2022-03-31,139.0675048828125,37524000
2022-04-01,140.15049743652344,25942000
2022-04-04,142.97149658203125,25942000
2022-04-05,140.59100341796875,21418000
2022-04-06,136.54800415039062,32468000
2022-04-07,135.8885040283203,26234000
2022-04-08,133.28750610351562,25142000
2022-04-11,128.82350158691406,36884000
2022-04-12,127.7145004272461,32710000
2022-04-13,129.8939971923828,27928000
2022-04-14,126.7300033569336,31598000
2022-04-18,127.67649841308594,20808000
2022-04-19,130.00900268554688,26490000
2022-04-20,128.0399932861328,31696000
2022-04-21,124.81449890136719,36446000
2022-04-22,119.635498046875,56884000
2022-04-25,123.0739974975586,46128000
2022-04-26,118.6500015258789,73054000
2022-04-27,114.29450225830078,91820000
2022-04-28,118.52249908447266,48884000
2022-04-29,114.1094970703125,42676000
2022-05-02,116.58300018310547,35534000
2022-05-03,117.33399963378906,24968000
2022-05-04,122.26100158691406,49916000
2022-05-05,116.50550079345703,45840000
2022-05-06,115.74649810791016,39710000
2022-05-09,112.51100158691406,40802000
2022-05-10,114.3949966430664,39900000
2022-05-11,113.60250091552734,37534000
2022-05-12,112.84400177001953,53836000
2022-05-13,116.05049896240234,35038000
2022-05-16,114.44499969482422,25990000
2022-05-17,116.4729995727539,23054000
2022-05-18,111.89949798583984,35126000
2022-05-19,110.38400268554688,34144000
2022-05-20,108.90799713134766,48962000
2022-05-23,111.48799896240234,37184000
2022-05-24,105.97000122070312,76780000
2022-05-25,105.80500030517578,40258000
